order_id,customer_id,order_date,product_id,quantity,order_total_usd,shipping_method,region
ORD-02347,CUST-00387,2025-05-29,PROD-0121,1,116.37,Standard,Midwest
ORD-02348,CUST-01679,2025-06-20,PROD-0005,2,139.6,Freight,Midwest
ORD-02349,CUST-00700,2025-04-24,PROD-0113,2,64.56,Standard,Southwest
ORD-02350,CUST-00679,2025-06-21,PROD-0034,2,48.4,Freight,Midwest
ORD-02351,CUST-01682,2025-05-18,PROD-0020,3,211.62,Express,Midwest
ORD-02352,CUST-01039,2025-04-30,PROD-0172,1,30.42,Standard,Northeast
ORD-02353,CUST-01605,2025-06-21,PROD-0191,1,26.02,Standard,Midwest
ORD-02354,CUST-00278,2025-06-02,PROD-0170,4,473.0,Express,Northeast
ORD-02355,CUST-01141,2025-04-23,PROD-0179,1,22.09,Express,Southeast
ORD-02356,CUST-00827,2025-05-17,PROD-0144,1,1903.86,Standard,West Coast
ORD-02357,CUST-00075,2025-05-11,PROD-0143,1,124.73,Express,Northeast
ORD-02358,CUST-01644,2025-06-10,PROD-0045,2,54.1,Standard,Midwest
ORD-02359,CUST-00422,2025-05-03,PROD-0016,1,33.74,Express,Southeast
ORD-02360,CUST-00381,2025-04-26,PROD-0016,1,33.74,Freight,Southeast
ORD-02361,CUST-01708,2025-06-22,PROD-0151,1,30.82,Standard,Southwest
ORD-02362,CUST-00631,2025-04-01,PROD-0023,1,357.11,Standard,Southeast
ORD-02363,CUST-00003,2025-06-18,PROD-0111,3,57.24,Freight,Southwest
ORD-02364,CUST-00094,2025-04-09,PROD-0129,3,117.63,Express,Southwest
ORD-02365,CUST-01350,2025-06-12,PROD-0105,1,6.72,Standard,Northeast
ORD-02366,CUST-00162,2025-05-27,PROD-0180,2,138.0,Standard,Southwest
ORD-02367,CUST-01718,2025-04-09,PROD-0032,3,65.37,Standard,West Coast
ORD-02368,CUST-01426,2025-05-19,PROD-0082,2,485.68,Standard,Southwest
ORD-02369,CUST-00056,2025-05-25,PROD-0171,1,45.83,Express,Southeast
ORD-02370,CUST-00540,2025-06-13,PROD-0075,1,8.87,Freight,Southeast
ORD-02371,CUST-00765,2025-05-18,PROD-0090,1,60.34,Standard,Southeast
ORD-02372,CUST-01158,2025-06-20,PROD-0184,2,254.58,Express,Southwest
ORD-02373,CUST-00315,2025-05-25,PROD-0129,1,39.21,Standard,Southwest
ORD-02374,CUST-00163,2025-04-26,PROD-0143,2,249.46,Freight,Midwest
ORD-02375,CUST-00883,2025-04-06,PROD-0157,3,80.79,Standard,Northeast
ORD-02376,CUST-00665,2025-06-05,PROD-0001,1,20.32,Standard,West Coast
ORD-02377,CUST-00723,2025-05-06,PROD-0175,1,126.26,Express,Southwest
ORD-02378,CUST-00264,2025-04-03,PROD-0117,3,850.14,Freight,Southwest
ORD-02379,CUST-00649,2025-06-02,PROD-0120,1,41.54,Express,Northeast
ORD-02380,CUST-01004,2025-06-30,PROD-0087,2,65.86,Express,Southwest
ORD-02381,CUST-00217,2025-04-14,PROD-0102,3,42.84,Standard,Southwest
ORD-02382,CUST-00515,2025-04-25,PROD-0133,2,293.98,Express,Northeast
ORD-02383,CUST-00672,2025-05-30,PROD-0185,1,25.72,Standard,Midwest
ORD-02384,CUST-01021,2025-04-29,PROD-0141,1,40.56,Express,Southeast
ORD-02385,CUST-00332,2025-04-05,PROD-0049,3,441.87,Express,Southwest
ORD-02386,CUST-01202,2025-04-02,PROD-0103,2,86.8,Standard,Northeast
ORD-02387,CUST-01321,2025-06-30,PROD-0091,1,2433.97,Standard,West Coast
ORD-02388,CUST-01173,2025-06-17,PROD-0003,1,123.68,Standard,Southwest
ORD-02389,CUST-00841,2025-05-13,PROD-0010,1,1482.98,Freight,Southwest
ORD-02390,CUST-00600,2025-04-07,PROD-0068,1,22.56,Express,Northeast
ORD-02391,CUST-00572,2025-05-23,PROD-0086,1,109.78,Standard,Southwest
ORD-02392,CUST-01598,2025-04-05,PROD-0152,1,45.48,Standard,West Coast
ORD-02393,CUST-01368,2025-04-20,PROD-0162,1,83.88,Standard,West Coast
ORD-02394,CUST-00066,2025-04-10,PROD-0097,1,6.4,Express,Southwest
ORD-02395,CUST-01672,2025-05-02,PROD-0134,1,151.92,Freight,West Coast
ORD-02396,CUST-01223,2025-06-25,PROD-0062,1,409.78,Freight,Southeast
ORD-02397,CUST-01096,2025-04-22,PROD-0093,4,28.2,Standard,Midwest
ORD-02398,CUST-00585,2025-06-23,PROD-0013,1,2232.55,Standard,West Coast
ORD-02399,CUST-01790,2025-06-26,PROD-0073,5,65.05,Standard,West Coast
ORD-02400,CUST-00749,2025-05-11,PROD-0101,1,46.98,Express,Midwest
ORD-02401,CUST-00366,2025-05-30,PROD-0172,1,30.42,Standard,West Coast
ORD-02402,CUST-01526,2025-06-25,PROD-0098,3,47.16,Standard,Northeast
ORD-02403,CUST-00310,2025-05-23,PROD-0181,2,36.48,Standard,Midwest
ORD-02404,CUST-00878,2025-04-26,PROD-0019,1,76.43,Express,West Coast
ORD-02405,CUST-01368,2025-04-25,PROD-0017,3,370.65,Freight,West Coast
ORD-02406,CUST-00917,2025-06-22,PROD-0181,1,18.24,Express,West Coast
ORD-02407,CUST-01528,2025-04-29,PROD-0134,1,151.92,Freight,Midwest
ORD-02408,CUST-00137,2025-06-17,PROD-0055,1,18.56,Standard,Midwest
ORD-02409,CUST-01659,2025-06-06,PROD-0014,1,23.91,Standard,Midwest
ORD-02410,CUST-01460,2025-06-26,PROD-0102,2,28.56,Express,West Coast
ORD-02411,CUST-00579,2025-06-28,PROD-0197,1,63.12,Standard,Southwest
ORD-02412,CUST-01275,2025-04-10,PROD-0103,1,43.4,Express,Southeast
ORD-02413,CUST-01343,2025-04-05,PROD-0140,1,36.42,Express,Midwest
ORD-02414,CUST-01620,2025-05-10,PROD-0020,1,70.54,Freight,West Coast
ORD-02415,CUST-00120,2025-05-15,PROD-0157,1,26.93,Freight,Midwest
ORD-02416,CUST-00718,2025-05-24,PROD-0051,1,129.3,Express,Southwest
ORD-02417,CUST-01078,2025-05-29,PROD-0171,3,137.49,Freight,Midwest
ORD-02418,CUST-01612,2025-04-29,PROD-0074,1,75.1,Freight,Southwest
ORD-02419,CUST-00948,2025-04-07,PROD-0101,2,93.96,Express,Southwest
ORD-02420,CUST-00596,2025-06-03,PROD-0093,1,7.05,Standard,West Coast
ORD-02421,CUST-01022,2025-05-10,PROD-0132,2,107.78,Express,Northeast
ORD-02422,CUST-00064,2025-06-19,PROD-0126,1,36.0,Standard,Southwest
ORD-02423,CUST-01794,2025-04-01,PROD-0101,2,93.96,Standard,Midwest
ORD-02424,CUST-01433,2025-05-06,PROD-0044,2,799.48,Freight,Southwest
ORD-02425,CUST-01667,2025-05-07,PROD-0009,1,5.83,Standard,Northeast
ORD-02426,CUST-01684,2025-05-17,PROD-0076,1,1143.38,Freight,Midwest
ORD-02427,CUST-00557,2025-05-31,PROD-0165,3,353.25,Express,Southeast
ORD-02428,CUST-00351,2025-06-11,PROD-0067,2,59.14,Standard,Northeast
ORD-02429,CUST-01089,2025-06-18,PROD-0116,2,246.56,Express,West Coast
ORD-02430,CUST-01212,2025-04-29,PROD-0172,1,30.42,Express,Southwest
ORD-02431,CUST-00478,2025-06-16,PROD-0152,2,90.96,Freight,Southwest
ORD-02432,CUST-01426,2025-05-29,PROD-0017,1,123.55,Standard,Southwest
ORD-02433,CUST-00451,2025-06-03,PROD-0100,1,68.27,Express,Southwest
ORD-02434,CUST-01398,2025-04-19,PROD-0102,2,28.56,Standard,Northeast
ORD-02435,CUST-00921,2025-06-01,PROD-0074,5,375.5,Express,Northeast
ORD-02436,CUST-01064,2025-04-10,PROD-0135,1,42.28,Standard,West Coast
ORD-02437,CUST-00755,2025-04-19,PROD-0078,1,69.33,Express,Southwest
ORD-02438,CUST-00942,2025-04-01,PROD-0142,4,168.44,Standard,Northeast
ORD-02439,CUST-00580,2025-04-25,PROD-0138,5,123.8,Standard,West Coast
ORD-02440,CUST-00651,2025-04-12,PROD-0109,2,35.88,Standard,Northeast
ORD-02441,CUST-00546,2025-04-13,PROD-0141,1,40.56,Standard,Southwest
ORD-02442,CUST-01595,2025-06-18,PROD-0121,1,116.37,Express,Northeast
ORD-02443,CUST-00936,2025-04-26,PROD-0083,2,116.38,Express,Southwest
ORD-02444,CUST-01021,2025-04-15,PROD-0200,2,589.38,Standard,Midwest
ORD-02445,CUST-01653,2025-06-08,PROD-0059,3,26.4,Express,Midwest
ORD-02446,CUST-00828,2025-04-10,PROD-0065,2,670.1,Standard,Southwest
ORD-02447,CUST-00783,2025-06-21,PROD-0113,2,64.56,Express,Northeast
ORD-02448,CUST-00391,2025-04-08,PROD-0074,1,75.1,Standard,Southwest
ORD-02449,CUST-01606,2025-04-27,PROD-0188,2,1284.78,Freight,Southwest
ORD-02450,CUST-01257,2025-05-01,PROD-0102,2,28.56,Standard,Midwest
ORD-02451,CUST-00487,2025-05-18,PROD-0020,1,70.54,Freight,Southeast
ORD-02452,CUST-00206,2025-06-24,PROD-0016,2,67.48,Standard,Northeast
ORD-02453,CUST-00766,2025-05-12,PROD-0119,2,70.28,Standard,Midwest
ORD-02454,CUST-01244,2025-05-23,PROD-0183,3,68.46,Standard,Midwest
ORD-02455,CUST-01012,2025-06-03,PROD-0005,2,139.6,Freight,Northeast
ORD-02456,CUST-00791,2025-06-17,PROD-0100,1,68.27,Standard,Southeast
ORD-02457,CUST-00236,2025-06-15,PROD-0078,2,138.66,Standard,Southwest
ORD-02458,CUST-01153,2025-05-17,PROD-0181,1,18.24,Standard,Southeast
ORD-02459,CUST-00922,2025-04-25,PROD-0075,1,8.87,Express,Midwest
ORD-02460,CUST-01690,2025-05-24,PROD-0123,3,364.47,Standard,Southwest
ORD-02461,CUST-01316,2025-06-10,PROD-0009,1,5.83,Express,Northeast
ORD-02462,CUST-00832,2025-04-07,PROD-0162,1,83.88,Standard,Southwest
ORD-02463,CUST-01011,2025-06-08,PROD-0155,2,1159.72,Freight,Midwest
ORD-02464,CUST-00796,2025-06-12,PROD-0071,2,296.9,Express,Southeast
ORD-02465,CUST-00273,2025-05-16,PROD-0063,5,103.85,Standard,Midwest
ORD-02466,CUST-00373,2025-04-17,PROD-0184,2,254.58,Standard,West Coast
ORD-02467,CUST-01057,2025-06-28,PROD-0169,3,388.05,Standard,West Coast
ORD-02468,CUST-00490,2025-06-20,PROD-0178,2,246.64,Standard,Midwest
ORD-02469,CUST-00141,2025-05-02,PROD-0113,1,32.28,Standard,Midwest
ORD-02470,CUST-00090,2025-04-29,PROD-0074,2,150.2,Express,Midwest
ORD-02471,CUST-01398,2025-06-22,PROD-0116,1,123.28,Express,Midwest
ORD-02472,CUST-00848,2025-06-12,PROD-0055,3,55.68,Standard,Southeast
ORD-02473,CUST-01296,2025-05-24,PROD-0047,2,39.32,Freight,West Coast
ORD-02474,CUST-00548,2025-04-28,PROD-0092,1,8.52,Standard,Midwest
ORD-02475,CUST-00898,2025-06-19,PROD-0030,5,69.15,Standard,Southwest
ORD-02476,CUST-00205,2025-05-18,PROD-0131,1,10.11,Express,Midwest
ORD-02477,CUST-00962,2025-05-01,PROD-0082,1,242.84,Freight,Southwest
ORD-02478,CUST-01659,2025-04-22,PROD-0157,1,26.93,Standard,Midwest
ORD-02479,CUST-01630,2025-05-03,PROD-0073,1,13.01,Freight,Southeast
ORD-02480,CUST-01261,2025-06-20,PROD-0097,1,6.4,Standard,Midwest
ORD-02481,CUST-01188,2025-05-09,PROD-0075,1,8.87,Standard,Southeast
ORD-02482,CUST-01327,2025-04-04,PROD-0081,2,4231.38,Freight,Northeast
ORD-02483,CUST-00057,2025-05-30,PROD-0093,2,14.1,Express,Northeast
ORD-02484,CUST-00050,2025-05-14,PROD-0117,3,850.14,Freight,West Coast
ORD-02485,CUST-01088,2025-06-18,PROD-0117,2,566.76,Freight,Northeast
ORD-02486,CUST-01729,2025-06-09,PROD-0141,1,40.56,Express,Northeast
ORD-02487,CUST-00292,2025-04-28,PROD-0145,1,113.22,Express,Midwest
ORD-02488,CUST-00684,2025-05-21,PROD-0088,3,38.7,Standard,West Coast
ORD-02489,CUST-01593,2025-04-21,PROD-0005,4,279.2,Standard,Midwest
ORD-02490,CUST-00240,2025-04-09,PROD-0123,1,121.49,Standard,West Coast
ORD-02491,CUST-00282,2025-05-26,PROD-0058,1,8.51,Express,Southeast
ORD-02492,CUST-00508,2025-06-23,PROD-0026,3,52.14,Standard,Midwest
ORD-02493,CUST-00562,2025-04-09,PROD-0087,1,32.93,Express,Southeast
ORD-02494,CUST-01078,2025-06-29,PROD-0182,1,34.35,Standard,Midwest
ORD-02495,CUST-01703,2025-04-05,PROD-0127,2,40.98,Standard,Southwest
ORD-02496,CUST-01769,2025-04-27,PROD-0084,1,1526.62,Freight,Southeast
ORD-02497,CUST-00998,2025-04-18,PROD-0167,3,99.06,Express,Southwest
ORD-02498,CUST-01472,2025-05-13,PROD-0157,1,26.93,Express,Northeast
ORD-02499,CUST-00819,2025-05-12,PROD-0105,2,13.44,Standard,Southwest
ORD-02500,CUST-01396,2025-05-08,PROD-0047,3,58.98,Freight,Midwest
ORD-02501,CUST-00794,2025-06-07,PROD-0104,3,141.93,Freight,West Coast
ORD-02502,CUST-01673,2025-04-21,PROD-0064,1,86.09,Freight,West Coast
ORD-02503,CUST-00792,2025-05-15,PROD-0069,1,53.54,Standard,Southeast
ORD-02504,CUST-01027,2025-05-26,PROD-0152,2,90.96,Standard,West Coast
ORD-02505,CUST-01234,2025-06-24,PROD-0026,1,17.38,Freight,Southwest
ORD-02506,CUST-01395,2025-05-06,PROD-0078,2,138.66,Standard,West Coast
ORD-02507,CUST-00602,2025-04-17,PROD-0142,1,42.11,Express,Northeast
ORD-02508,CUST-00129,2025-06-24,PROD-0143,1,124.73,Express,Southeast
ORD-02509,CUST-00482,2025-06-22,PROD-0088,4,51.6,Express,Southwest
ORD-02510,CUST-00836,2025-04-14,PROD-0032,2,43.58,Express,Southwest
ORD-02511,CUST-00043,2025-04-26,PROD-0137,1,17.8,Standard,West Coast
ORD-02512,CUST-01172,2025-06-23,PROD-0020,3,211.62,Express,Southeast
ORD-02513,CUST-00499,2025-04-16,PROD-0172,5,152.1,Express,Southeast
ORD-02514,CUST-01757,2025-06-28,PROD-0185,1,25.72,Standard,Southwest
ORD-02515,CUST-00033,2025-04-26,PROD-0171,1,45.83,Express,Southwest
ORD-02516,CUST-00982,2025-05-22,PROD-0039,1,119.13,Express,Northeast
ORD-02517,CUST-00539,2025-05-03,PROD-0146,1,32.72,Standard,Midwest
ORD-02518,CUST-00912,2025-04-09,PROD-0059,3,26.4,Standard,Southeast
ORD-02519,CUST-00383,2025-05-16,PROD-0059,1,8.8,Express,West Coast
ORD-02520,CUST-00134,2025-04-16,PROD-0098,1,15.72,Express,West Coast
ORD-02521,CUST-00433,2025-04-15,PROD-0004,1,2370.29,Standard,Midwest
ORD-02522,CUST-01205,2025-06-03,PROD-0127,1,20.49,Standard,Southeast
ORD-02523,CUST-01273,2025-06-03,PROD-0035,3,59.49,Standard,Northeast
ORD-02524,CUST-01113,2025-04-03,PROD-0019,4,305.72,Standard,Midwest
ORD-02525,CUST-00991,2025-04-13,PROD-0109,1,17.94,Standard,Southwest
ORD-02526,CUST-00557,2025-05-20,PROD-0128,3,665.16,Freight,Southwest
ORD-02527,CUST-00124,2025-04-08,PROD-0159,5,254.45,Express,Southeast
ORD-02528,CUST-01547,2025-06-23,PROD-0168,1,46.05,Express,Southwest
ORD-02529,CUST-01193,2025-06-14,PROD-0172,1,30.42,Standard,Midwest
ORD-02530,CUST-01614,2025-05-10,PROD-0036,2,124.86,Standard,Midwest
ORD-02531,CUST-00051,2025-05-15,PROD-0168,2,92.1,Express,Northeast
ORD-02532,CUST-00510,2025-04-16,PROD-0147,2,1018.8,Standard,West Coast
ORD-02533,CUST-00389,2025-06-28,PROD-0069,3,160.62,Freight,West Coast
ORD-02534,CUST-01296,2025-05-08,PROD-0090,3,181.02,Standard,Midwest
ORD-02535,CUST-00227,2025-04-12,PROD-0022,1,46.66,Express,Southwest
ORD-02536,CUST-01727,2025-06-08,PROD-0082,1,242.84,Freight,West Coast
ORD-02537,CUST-01544,2025-05-14,PROD-0119,2,70.28,Express,Southeast
ORD-02538,CUST-00561,2025-05-12,PROD-0128,1,221.72,Freight,Northeast
ORD-02539,CUST-00342,2025-06-17,PROD-0015,1,5.71,Express,West Coast
ORD-02540,CUST-00636,2025-05-27,PROD-0016,2,67.48,Standard,Southeast
ORD-02541,CUST-00958,2025-04-18,PROD-0020,1,70.54,Freight,West Coast
ORD-02542,CUST-01401,2025-04-17,PROD-0044,1,399.74,Freight,West Coast
ORD-02543,CUST-01089,2025-06-24,PROD-0046,1,2395.06,Standard,Southwest
ORD-02544,CUST-01700,2025-04-23,PROD-0196,1,108.64,Standard,Southwest
ORD-02545,CUST-01041,2025-04-12,PROD-0190,4,24.0,Standard,West Coast
ORD-02546,CUST-01342,2025-04-08,PROD-0142,1,42.11,Standard,Southeast
ORD-02547,CUST-01283,2025-04-15,PROD-0035,3,59.49,Standard,West Coast
ORD-02548,CUST-00666,2025-05-09,PROD-0152,3,136.44,Standard,Midwest
ORD-02549,CUST-01327,2025-04-05,PROD-0171,1,45.83,Standard,Northeast
ORD-02550,CUST-01621,2025-05-29,PROD-0056,1,91.44,Express,West Coast
ORD-02551,CUST-01666,2025-05-31,PROD-0110,3,119.34,Express,West Coast
ORD-02552,CUST-00837,2025-04-29,PROD-0110,3,119.34,Standard,Southeast
ORD-02553,CUST-01159,2025-04-03,PROD-0181,1,18.24,Standard,Southwest
ORD-02554,CUST-00035,2025-06-03,PROD-0173,1,36.82,Freight,Midwest
ORD-02555,CUST-01107,2025-04-11,PROD-0197,1,63.12,Express,Southwest
ORD-02556,CUST-01658,2025-04-24,PROD-0019,1,76.43,Express,Southeast
ORD-02557,CUST-00397,2025-05-31,PROD-0176,3,79.86,Standard,West Coast
ORD-02558,CUST-01102,2025-05-26,PROD-0161,2,24.32,Standard,Southwest
ORD-02559,CUST-00374,2025-04-04,PROD-0104,3,141.93,Express,West Coast
ORD-02560,CUST-00668,2025-05-29,PROD-0102,2,28.56,Standard,Northeast
ORD-02561,CUST-01455,2025-05-23,PROD-0018,4,133.56,Express,Midwest
ORD-02562,CUST-00419,2025-05-09,PROD-0183,1,22.82,Express,West Coast
ORD-02563,CUST-00843,2025-06-29,PROD-0173,1,36.82,Standard,Midwest
ORD-02564,CUST-00005,2025-05-08,PROD-0030,2,27.66,Express,West Coast
ORD-02565,CUST-00892,2025-06-19,PROD-0071,4,593.8,Standard,West Coast
ORD-02566,CUST-00625,2025-06-28,PROD-0111,1,19.08,Standard,Southwest
ORD-02567,CUST-01100,2025-06-16,PROD-0182,2,68.7,Standard,Northeast
ORD-02568,CUST-01102,2025-06-03,PROD-0072,4,75.36,Express,Southwest
ORD-02569,CUST-01472,2025-06-19,PROD-0159,2,101.78,Express,Southwest
ORD-02570,CUST-01161,2025-05-24,PROD-0072,1,18.84,Standard,Southwest
ORD-02571,CUST-01400,2025-06-18,PROD-0162,1,83.88,Standard,West Coast
ORD-02572,CUST-00827,2025-04-14,PROD-0194,1,44.0,Standard,Midwest
ORD-02573,CUST-00610,2025-05-06,PROD-0062,1,409.78,Standard,Southwest
ORD-02574,CUST-01353,2025-04-06,PROD-0063,2,41.54,Standard,Southwest
ORD-02575,CUST-01352,2025-06-28,PROD-0074,3,225.3,Express,West Coast
ORD-02576,CUST-01394,2025-05-14,PROD-0197,3,189.36,Express,Southeast
ORD-02577,CUST-00598,2025-06-13,PROD-0139,2,55.06,Express,Northeast
ORD-02578,CUST-00385,2025-04-26,PROD-0097,1,6.4,Express,Midwest
ORD-02579,CUST-00116,2025-04-20,PROD-0022,1,46.66,Standard,Southeast
ORD-02580,CUST-00705,2025-04-16,PROD-0071,3,445.35,Standard,Northeast
ORD-02581,CUST-00485,2025-06-01,PROD-0049,1,147.29,Standard,Midwest
ORD-02582,CUST-00388,2025-06-15,PROD-0171,3,137.49,Express,Southeast
ORD-02583,CUST-00019,2025-06-22,PROD-0021,1,96.8,Standard,Southeast
ORD-02584,CUST-00753,2025-05-27,PROD-0197,1,63.12,Standard,Southeast
ORD-02585,CUST-00583,2025-04-27,PROD-0102,2,28.56,Express,Northeast
ORD-02586,CUST-00798,2025-05-01,PROD-0165,3,353.25,Express,West Coast
ORD-02587,CUST-00422,2025-06-24,PROD-0096,2,4684.66,Freight,Northeast
ORD-02588,CUST-01401,2025-04-22,PROD-0116,3,369.84,Standard,Southeast
ORD-02589,CUST-01029,2025-06-30,PROD-0007,4,115.56,Express,Southwest
ORD-02590,CUST-01346,2025-05-06,PROD-0116,1,123.28,Express,Southeast
ORD-02591,CUST-01700,2025-05-28,PROD-0106,5,10698.0,Standard,Southeast
ORD-02592,CUST-00882,2025-04-20,PROD-0068,1,22.56,Express,West Coast
ORD-02593,CUST-01088,2025-05-23,PROD-0058,4,34.04,Standard,Northeast
ORD-02594,CUST-00093,2025-04-02,PROD-0144,1,1903.86,Freight,Southeast
ORD-02595,CUST-00362,2025-06-16,PROD-0038,2,325.52,Standard,Southwest
ORD-02596,CUST-00774,2025-05-27,PROD-0032,2,43.58,Express,Midwest
ORD-02597,CUST-01099,2025-05-15,PROD-0173,1,36.82,Express,West Coast
ORD-02598,CUST-01411,2025-06-02,PROD-0193,2,680.14,Standard,Northeast
ORD-02599,CUST-00243,2025-06-18,PROD-0152,1,45.48,Standard,West Coast
ORD-02600,CUST-00046,2025-06-05,PROD-0034,1,24.2,Freight,Southwest
ORD-02601,CUST-01552,2025-04-07,PROD-0086,1,109.78,Express,Southeast
ORD-02602,CUST-01102,2025-05-05,PROD-0120,1,41.54,Standard,Midwest
ORD-02603,CUST-01520,2025-06-21,PROD-0075,1,8.87,Standard,Southwest
ORD-02604,CUST-01479,2025-05-29,PROD-0135,1,42.28,Freight,Midwest
ORD-02605,CUST-01118,2025-06-12,PROD-0083,1,58.19,Express,West Coast
ORD-02606,CUST-01246,2025-04-29,PROD-0114,4,426.2,Standard,Southeast
ORD-02607,CUST-01092,2025-05-04,PROD-0119,1,35.14,Standard,West Coast
ORD-02608,CUST-00257,2025-05-03,PROD-0182,1,34.35,Standard,Southeast
ORD-02609,CUST-00561,2025-05-16,PROD-0170,4,473.0,Standard,Southeast
ORD-02610,CUST-01137,2025-04-03,PROD-0121,1,116.37,Standard,Southwest
ORD-02611,CUST-00256,2025-05-13,PROD-0068,4,90.24,Express,Southeast
ORD-02612,CUST-00031,2025-05-14,PROD-0087,3,98.79,Express,Southwest
ORD-02613,CUST-00197,2025-06-20,PROD-0087,1,32.93,Express,Midwest
ORD-02614,CUST-01179,2025-05-08,PROD-0179,4,88.36,Standard,Midwest
ORD-02615,CUST-00230,2025-06-02,PROD-0112,1,17.01,Freight,Southwest
ORD-02616,CUST-00194,2025-05-15,PROD-0043,3,137.4,Standard,Midwest
ORD-02617,CUST-01792,2025-06-04,PROD-0198,1,160.93,Freight,Northeast
ORD-02618,CUST-00809,2025-06-11,PROD-0072,1,18.84,Express,Midwest
ORD-02619,CUST-01583,2025-04-21,PROD-0083,3,174.57,Express,Northeast
ORD-02620,CUST-00745,2025-05-24,PROD-0061,1,72.09,Standard,West Coast
ORD-02621,CUST-01061,2025-05-20,PROD-0064,2,172.18,Freight,Southwest
ORD-02622,CUST-00992,2025-05-14,PROD-0099,2,563.84,Freight,Southwest
ORD-02623,CUST-00900,2025-04-07,PROD-0155,3,1739.58,Freight,West Coast
ORD-02624,CUST-01373,2025-06-02,PROD-0084,1,1526.62,Freight,West Coast
ORD-02625,CUST-00855,2025-05-22,PROD-0083,2,116.38,Standard,Midwest
ORD-02626,CUST-00191,2025-04-20,PROD-0198,2,321.86,Freight,Northeast
ORD-02627,CUST-01317,2025-05-31,PROD-0079,1,108.45,Standard,Northeast
ORD-02628,CUST-00057,2025-04-14,PROD-0107,1,73.99,Standard,West Coast
ORD-02629,CUST-00135,2025-05-06,PROD-0170,3,354.75,Express,Southwest
ORD-02630,CUST-00841,2025-06-12,PROD-0068,2,45.12,Freight,Southeast
ORD-02631,CUST-00840,2025-04-20,PROD-0182,1,34.35,Standard,West Coast
ORD-02632,CUST-00447,2025-05-18,PROD-0105,2,13.44,Standard,Southwest
ORD-02633,CUST-00757,2025-04-21,PROD-0120,1,41.54,Standard,Midwest
ORD-02634,CUST-00351,2025-05-13,PROD-0011,4,338.04,Standard,Northeast
ORD-02635,CUST-00629,2025-05-27,PROD-0104,3,141.93,Express,West Coast
ORD-02636,CUST-00397,2025-06-06,PROD-0120,1,41.54,Express,Southwest
ORD-02637,CUST-00431,2025-06-16,PROD-0080,2,893.96,Freight,Southwest
ORD-02638,CUST-00436,2025-05-30,PROD-0146,2,65.44,Express,Northeast
ORD-02639,CUST-01013,2025-04-11,PROD-0058,1,8.51,Standard,Southwest
ORD-02640,CUST-00284,2025-04-01,PROD-0022,1,46.66,Freight,Northeast
ORD-02641,CUST-00162,2025-04-17,PROD-0107,1,73.99,Express,Midwest
ORD-02642,CUST-00053,2025-06-16,PROD-0072,1,18.84,Express,Southeast
ORD-02643,CUST-00626,2025-06-19,PROD-0103,2,86.8,Standard,West Coast
ORD-02644,CUST-00438,2025-06-24,PROD-0187,1,40.95,Standard,Southwest
ORD-02645,CUST-01775,2025-04-03,PROD-0185,3,77.16,Standard,Southeast
ORD-02646,CUST-01095,2025-06-27,PROD-0150,1,462.73,Freight,West Coast
ORD-02647,CUST-01588,2025-05-19,PROD-0100,1,68.27,Standard,Midwest
ORD-02648,CUST-01028,2025-05-19,PROD-0017,4,494.2,Standard,Midwest
ORD-02649,CUST-00865,2025-06-15,PROD-0058,1,8.51,Standard,Midwest
ORD-02650,CUST-00609,2025-04-08,PROD-0190,2,12.0,Standard,Southeast
ORD-02651,CUST-01406,2025-06-21,PROD-0040,2,211.14,Standard,Southeast
ORD-02652,CUST-01221,2025-06-16,PROD-0055,1,18.56,Express,West Coast
ORD-02653,CUST-01725,2025-04-23,PROD-0167,1,33.02,Standard,Southwest
ORD-02654,CUST-00388,2025-04-29,PROD-0085,1,131.72,Express,Midwest
ORD-02655,CUST-00209,2025-04-21,PROD-0112,3,51.03,Express,Southwest
ORD-02656,CUST-01023,2025-04-02,PROD-0051,4,517.2,Standard,West Coast
ORD-02657,CUST-00897,2025-04-11,PROD-0188,5,3211.95,Freight,Midwest
ORD-02658,CUST-01315,2025-04-10,PROD-0111,3,57.24,Express,Northeast
ORD-02659,CUST-00194,2025-05-09,PROD-0025,1,188.02,Freight,West Coast
ORD-02660,CUST-00863,2025-05-26,PROD-0131,4,40.44,Standard,West Coast
ORD-02661,CUST-00919,2025-05-16,PROD-0035,1,19.83,Standard,Midwest
ORD-02662,CUST-01003,2025-06-01,PROD-0113,2,64.56,Standard,Northeast
ORD-02663,CUST-01241,2025-04-11,PROD-0185,2,51.44,Standard,Southeast
ORD-02664,CUST-01132,2025-06-08,PROD-0045,1,27.05,Standard,Southeast
ORD-02665,CUST-00550,2025-06-18,PROD-0128,2,443.44,Freight,West Coast
ORD-02666,CUST-01339,2025-04-25,PROD-0112,4,68.04,Express,Southeast
ORD-02667,CUST-01354,2025-04-09,PROD-0092,3,25.56,Express,Northeast
ORD-02668,CUST-01788,2025-04-13,PROD-0089,1,471.75,Standard,Northeast
ORD-02669,CUST-01625,2025-06-30,PROD-0152,1,45.48,Express,Southeast
ORD-02670,CUST-00648,2025-05-04,PROD-0089,1,471.75,Standard,Southeast
ORD-02671,CUST-00049,2025-06-08,PROD-0079,2,216.9,Standard,Southwest
ORD-02672,CUST-00866,2025-05-22,PROD-0093,1,7.05,Standard,Southwest
